,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.213224506660365,3.54692478448337,1.88539290935046,0.169722472251541,0.573560766660357
2,AT1G01020,0.124394561174725,3.68599894257048,0.952851709032846,0.32899448003137,0.730069505096307
3,AT1G01030,0.502540696038745,2.36161768332206,7.5834942928018,0.00589051447102068,0.0931193260784246
4,AT1G01040,0.152873019811082,6.10209100772467,4.68353662899108,0.0304529915297332,0.253165869583849
5,AT1G01050,-0.18313316894048,6.37902905077045,6.02609658658076,0.0140958713536201,0.159795923436039
6,AT1G01060,0.0205895874590951,9.50879207429694,0.127781629052778,0.720743301841469,0.925514693175891
7,AT1G01070,-0.454870343309075,4.58595458537248,14.9890335584662,0.000108137779386368,0.00549006818306035
9,AT1G01080,0.076540395346992,5.3679708977243,0.817085943082049,0.366033547502619,0.757101271321262
10,AT1G01090,0.0516642175807292,7.66570005390711,0.660601189107799,0.41634778113512,0.786364630460033
11,AT1G01100,-0.0276303716486419,7.46020268721426,0.067020252036297,0.795725747149945,0.947220023577247
12,AT1G01110,0.0560673376533098,2.92376183621848,0.0853724049687941,0.77014474702902,0.939910278497511
14,AT1G01120,0.548020281438487,6.80880804662567,13.71847660765,0.000212355043055447,0.00912949215256596
15,AT1G01130,0.280124682542376,1.20005686285074,0.708390720918466,0.399978571739104,0.777047813626949
16,AT1G01140,0.0857980865220796,5.87344094639604,0.59908089091056,0.438928922857517,0.7996434602924
17,AT1G01150,0.38002667347354,-0.782275039570216,0.170403410041553,0.679753533036276,0.909758001834176
18,AT1G01160,-0.153417324602091,4.84705042295702,3.50363119824849,0.0612344277054764,0.362979562788592
19,AT1G01170,-0.240484019642224,4.76406898511742,6.00757802835498,0.0142445661183359,0.161136903491251
20,AT1G01180,-0.0665413210476557,4.5693697423487,0.212574341539529,0.644757100782948,0.894283260623747
21,AT1G01190,0.581660912985341,2.73794445686997,10.0853527875636,0.00149452546306835,0.0367972651470221
22,AT1G01200,-0.100750871679798,1.16669707695725,0.119869726526417,0.729175824573418,0.92789472988366
23,AT1G01210,-0.0350993060146291,2.39990008792958,0.0335335636328136,0.854702515340083,0.965584709841133
24,AT1G01220,0.0693863712484778,5.137586048388,0.617728522415632,0.431892635721858,0.795298493801927
25,AT1G01225,-0.327021205427028,1.90751384110331,2.27004249537763,0.131896285631838,0.515572016905232
26,AT1G01230,-0.0320102274482619,4.14383651733694,0.0511042283429646,0.821152854260201,0.955098176092506
27,AT1G01240,-0.21658381373282,5.61817681308223,7.02730835962543,0.00802759226780065,0.114156281136967
28,AT1G01250,0.602319170073608,0.65455283966487,1.55041331483223,0.213074434788079,0.628931150518612
29,AT1G01260,0.105744215427584,4.28966546648879,0.966109078156643,0.325652484342049,0.727119599428427
31,AT1G01290,0.0743267493917312,3.32666255687549,0.396010826975893,0.529156656663636,0.845177202160512
32,AT1G01300,0.191407835727214,5.35600284443288,4.67006831525457,0.0306927065831326,0.254161987053058
35,AT1G01320,0.0935373325440554,8.98974907577993,1.86209724711795,0.172382942909278,0.577123500747597
36,AT1G01340,0.335806855033948,4.70577949964651,6.14716139796903,0.0131623197109559,0.154548279315764
37,AT1G01350,-0.154961454618342,4.09122854368029,1.74319262931323,0.186734807429844,0.597050991808087
38,AT1G01355,-0.0649859857794436,-0.49932441316173,0.00946167368211626,0.922511078299313,0.98300695459645
39,AT1G01360,0.100415050825566,4.26817038599669,1.14757198663271,0.284057995189111,0.695827662271134
40,AT1G01370,-0.199601086915458,1.82312114524477,0.566199561869674,0.451773073785608,0.804838765758656
41,AT1G01380,0.641567184633309,0.412693179725171,2.55786803669963,0.109746492477353,0.475575612025226
42,AT1G01390,0.291334385079789,2.77826459629448,2.27097391372457,0.131817043028682,0.515474911485892
45,AT1G01420,0.0230665779849606,3.82536846286023,0.0244869316134029,0.87565231235045,0.971890428998155
46,AT1G01430,0.180578237434832,6.81782055994861,5.49717741407485,0.0190471941741034,0.193196875261635
47,AT1G01440,0.144631493864851,4.92681340513213,2.84562285303017,0.0916230812719925,0.4392396426696
48,AT1G01450,0.13815365179896,3.9490894422811,1.64418401206142,0.19975237029899,0.613535095162514
49,AT1G01453,-0.96425133355871,1.23136214069416,9.28764690630775,0.00230704320781657,0.0503158528420817
51,AT1G01470,0.0195484987860222,5.05269479808507,0.0134980048426812,0.907509162509844,0.978856985997317
53,AT1G01480,-0.82272362953178,0.812782643281427,6.35353570843581,0.0117147591549243,0.145614421209759
54,AT1G01490,-0.0734241441008252,6.24765235958323,1.04354335785426,0.306998810197326,0.713525745752794
55,AT1G01500,0.125753750548141,2.72544244399311,0.723429583715484,0.395021242552127,0.77379497767065
56,AT1G01510,-0.0257200152399332,5.87335513150228,0.123125037592617,0.725669542432735,0.926866383712468
57,AT1G01520,0.625942220053087,3.18695319584804,11.2237435325277,0.000807574300695408,0.0243871333339629
59,AT1G01540,0.0815477531644038,6.80890057063001,1.30442451955256,0.253406613093919,0.668421392536006
60,AT1G01550,0.0635797807335312,7.32155222396494,0.542934160989871,0.461219252453832,0.810056912408349
61,AT1G01560,0.0960885334755187,0.782448992821381,0.0328405680988126,0.856195157294293,0.965919206909066
62,AT1G01570,-0.0223398588418272,1.41739370433894,0.0050475382788342,0.943361121938397,0.988254221386246
63,AT1G01580,1.40968737011245,6.5794758572928,41.1650829278652,1.39899518545097e-10,5.39223617025002e-08
64,AT1G01590,0.367955911641143,0.476578483388235,0.505691443379245,0.477009969296433,0.819924944386206
