,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,0.072438350167713,3.99543372053799,0.174017285615811,0.67656592172016,0.963541570038625
2,AT1G01020,0.182206586056453,3.59429231480012,0.625457913812454,0.429026292333904,0.902985251082326
3,AT1G01030,-0.14252621691367,2.40810043337602,0.279090557425487,0.597297917988706,0.950720284032798
4,AT1G01040,-0.00507348327885189,6.2192531087516,0.00147953817498347,0.969317123843822,0.999933982161025
5,AT1G01050,-0.148706849438532,6.45406032229842,1.15065492221335,0.283412093440332,0.839721388699305
6,AT1G01060,0.290838464480014,9.69003695779673,6.57949032232484,0.0103160426913755,0.213287776454147
7,AT1G01070,-0.105501142969798,4.41764162943668,0.186326768271673,0.665991563969826,0.962724216034411
9,AT1G01080,0.0811409031743822,5.46401880133716,0.358489437918323,0.549346362140798,0.94236805349695
10,AT1G01090,-0.244024185919237,7.70129971755402,3.57307203387203,0.0587235787305648,0.505227737625505
11,AT1G01100,0.181635921668608,7.37318577687763,1.47843219315815,0.224019981413029,0.797541812925945
12,AT1G01110,-0.241083050374301,2.69290417738334,0.863183203321455,0.352849425319109,0.873496134572314
14,AT1G01120,0.0319610433594276,7.24485109899195,0.0173702294977787,0.895145518810932,0.993050076274594
15,AT1G01130,-0.144816319875464,1.36819905767252,0.0939273583131239,0.759242474350422,0.972477110064736
16,AT1G01140,-0.278216204601235,5.8940109914439,2.54322209471412,0.110768535621826,0.657576267994855
17,AT1G01150,0.498471963445452,-0.863952740567878,0.108386367971814,0.741988764664533,0.968288884670692
18,AT1G01160,-0.10912486250065,4.69996481186696,0.441083506164674,0.506599956195841,0.92757060557917
19,AT1G01170,-0.289137155945669,4.63645886064637,2.83274218727254,0.0923605313538466,0.614671760895512
20,AT1G01180,-0.113882585675305,4.43148635242841,0.226794082716044,0.633911224602002,0.956476865741015
21,AT1G01190,-0.0625786674040901,3.4666350827694,0.0521335524349347,0.81939146818351,0.982456796040821
22,AT1G01200,-0.279625310669484,0.877801752333218,0.306351875306941,0.579927496328435,0.948708680576303
23,AT1G01210,0.0870036560302643,2.40708906473457,0.0503793909229628,0.822404415536284,0.982553548718852
24,AT1G01220,0.0862042316432407,5.12909139236634,0.562497407022341,0.453255745879123,0.909988498616491
25,AT1G01225,-0.330680058014119,1.85910898300632,0.930544112942815,0.334721577578594,0.866816848654852
26,AT1G01230,-0.21835681080109,4.08755177584228,1.66834233806265,0.196480711780754,0.774163936193722
27,AT1G01240,-0.2184236673581,5.32196279661122,2.76982291093289,0.0960567877868605,0.623989227088478
28,AT1G01250,0.0956342083448031,0.577707768222007,0.022412343541621,0.880995369685029,0.989070593512268
29,AT1G01260,-0.229494139613836,4.34823492695325,1.72161346429603,0.189485489110353,0.767463294545352
31,AT1G01290,0.166896070780696,3.48000679947649,0.528679146155168,0.467162703767058,0.914961281534607
32,AT1G01300,0.0531737751960891,5.49711963326691,0.155590661411342,0.693248967147371,0.964025608931331
35,AT1G01320,0.0928447930771879,9.10491691436718,0.471334123475682,0.492374048823229,0.923375571567908
36,AT1G01340,0.735859162600996,4.86322942236631,15.4305948863339,8.55912872062584e-05,0.00655035991872012
37,AT1G01350,-0.196091648339982,4.02356052103142,1.52447336101329,0.216943793502817,0.790618868526065
38,AT1G01355,-0.0893931784931389,-0.458504952489524,0.00436618745078832,0.947316416607588,0.998795219964208
39,AT1G01360,0.0074950952746518,4.33270339383337,0.00186961365315952,0.9655109933003,0.999876808953933
40,AT1G01370,-0.29330814131327,1.78253625212469,0.58758386153535,0.443354948283457,0.906591819024023
41,AT1G01380,0.431787349085404,0.620437493542039,0.769635266587686,0.380329909173163,0.885126110941035
42,AT1G01390,-0.0826588776634296,3.00843852300506,0.119933713593943,0.729106393601786,0.966278526750625
45,AT1G01420,0.0398786719717806,3.95829037711542,0.0251575755292421,0.87397504829279,0.987864412090582
46,AT1G01430,0.092695416121005,6.8021208289213,0.25050183929454,0.616721938473135,0.952506585572772
47,AT1G01440,0.144093436916055,4.9383440450311,1.06976125309742,0.300999379292687,0.850822591920186
48,AT1G01450,0.2621654601687,3.78127324821434,2.09278543401101,0.147996019714548,0.721233936075565
49,AT1G01453,0.680162841297055,0.0543119671679733,0.814563455447056,0.366774493973182,0.882092041018416
51,AT1G01470,-0.306516430016626,4.96450357260279,1.89431518303018,0.168716013626932,0.743423565345529
53,AT1G01480,2.17708662113179,0.856460171531922,10.5379241993907,0.00116949697358647,0.0490364225950609
54,AT1G01490,0.0440840366769793,6.22148371848875,0.134480945213774,0.713830544498593,0.964920166496779
55,AT1G01500,-0.241351373717012,2.77019740551305,0.663903509947666,0.415185230594493,0.89765545164433
56,AT1G01510,-0.152802817687221,5.72000097272195,0.889639068668753,0.345575135601274,0.872572504085722
57,AT1G01520,-0.296129411163368,3.86613804009692,1.08925171524951,0.29663706404245,0.847862748029351
59,AT1G01540,0.00539616498715986,6.75924517112861,0.00145868047839848,0.969534060568436,0.999933982161025
60,AT1G01550,-0.0456705825573739,7.29749547758336,0.134235316990214,0.714080510479967,0.964953054475053
