,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,0.091072856610316,3.91068859488924,0.26093917234448,0.609475663866632,1
2,AT1G01020,0.182162210723557,3.58852294439962,0.80004643025546,0.371079488003104,0.983869547703819
3,AT1G01030,-0.267007087898826,2.42295155969072,0.601552862181801,0.43798615144495,0.998278557528795
4,AT1G01040,-0.0496103683420225,6.23093562863698,0.145149266521617,0.703214674705305,1
5,AT1G01050,0.0888374180306211,6.45037346106122,0.502327223783954,0.478479341213392,1
6,AT1G01060,0.117057453960924,9.60772854329001,0.460921904029064,0.497193435040874,1
7,AT1G01070,-0.430262400291225,4.42706953957245,2.41973201359816,0.119815425992946,0.872840967568544
9,AT1G01080,0.168164024922825,5.42497952919935,1.63269062034317,0.201331301516229,0.940788371948446
10,AT1G01090,-0.0237041879212508,7.72072186042309,0.0312051371068254,0.859783507170888,1
11,AT1G01100,-0.0110612525008854,7.20498903189559,0.00448832877119187,0.946585691130556,1
12,AT1G01110,-0.664794009087461,2.56072904109711,5.20000937519185,0.0225867663433113,0.528495430145536
14,AT1G01120,0.0289376739752371,7.07264586478064,0.0080872476076479,0.928343536140041,1
15,AT1G01130,-0.170549099180292,1.12913658472726,0.180308720528277,0.67110806515564,1
16,AT1G01140,0.148181571430532,6.06873793988017,0.713157629582955,0.398397544224678,0.988370923349205
17,AT1G01150,-1.90988693423901,-1.33166092530144,1.60242456131846,0.205559953225209,0.943686455637398
18,AT1G01160,-0.0566968508777542,4.78865634476832,0.175766371602748,0.675037086361678,1
19,AT1G01170,0.144029443590816,4.78654637230097,0.821921133412404,0.364619069729153,0.983869547703819
20,AT1G01180,0.273307784408887,4.76202679370827,1.48606846565131,0.22282746293822,0.94972748776195
21,AT1G01190,0.83680694956946,3.57940816769646,3.87852497144902,0.0489075075255025,0.708179030408606
22,AT1G01200,-0.0327446093391153,0.651491334911842,0.00581313152686391,0.939225061128081,1
23,AT1G01210,0.27953619379071,2.37421118933627,0.908383926612732,0.340543574437286,0.978243676566242
24,AT1G01220,-0.061762635057223,5.08713454269627,0.241352354071187,0.623231075144554,1
25,AT1G01225,-0.391773433171537,1.82715676427805,2.01798771302356,0.155445021263827,0.903558817047398
26,AT1G01230,0.0282683669216169,4.19837724816926,0.0347348066102953,0.852152450561902,1
27,AT1G01240,-0.0776453298494555,5.62033284589662,0.220037476796566,0.639011364419121,1
28,AT1G01250,0.497837370528593,0.215403318103068,0.851371764876516,0.356164561609366,0.983869547703819
29,AT1G01260,-0.390049256049957,4.25852123195247,5.21993861875329,0.0223293392167692,0.527065111664971
31,AT1G01290,0.0476238463082964,3.35868801185184,0.0428050428761182,0.836092801671572,1
32,AT1G01300,-0.304012179697204,5.1740587332345,3.30253654050741,0.0691729899870186,0.787539320480563
35,AT1G01320,0.116208741791093,8.99614634095903,0.720272715069266,0.396054468241251,0.987555156821307
36,AT1G01340,0.570076389293157,4.88260067475726,8.22489928077393,0.00413194985446349,0.243748229480033
37,AT1G01350,-0.0710619404577567,4.04835946194618,0.190637168696965,0.66238683586103,1
38,AT1G01355,0.414991956634106,-0.609742482152211,0.159194110536756,0.689899565741645,1
39,AT1G01360,0.23451177915494,4.41099356642504,1.58556448687964,0.207960991293972,0.945244984197166
40,AT1G01370,-0.372128622965158,1.52671996512577,1.25990334630173,0.261669386605812,0.964568908035773
41,AT1G01380,-0.483254176535644,0.419123190961596,1.06726515595253,0.30156400034009,0.966802029671845
42,AT1G01390,-0.104417735108862,2.89382086324905,0.232956832189319,0.629339996675709,1
45,AT1G01420,0.33025606150178,3.91302882924283,2.22016227503483,0.136218741291724,0.889780440204257
46,AT1G01430,0.360159443250626,6.94590184951802,3.03374589249641,0.0815495443910659,0.814885347190308
47,AT1G01440,0.159165419601853,5.01590703740113,1.08006206280537,0.298683672538813,0.966190716820804
48,AT1G01450,0.334733313661706,3.94060816681817,3.4558198181917,0.0630294709097273,0.761942624058908
49,AT1G01453,0.448778594983442,-0.0133260715534368,0.340891388142278,0.559315147170414,1
51,AT1G01470,-0.0795291379552986,4.97446151342572,0.13576633623417,0.712526659529677,1
53,AT1G01480,1.94877282334321,0.713199036729253,10.8492454197193,0.000988360233854279,0.105819437360994
54,AT1G01490,0.0900039575292298,6.33874036048655,0.485211889763747,0.486070981023152,1
55,AT1G01500,-0.0858387092263188,2.75725575499758,0.110881235749252,0.739143083396492,1
56,AT1G01510,-0.197533123783446,5.73665247921893,1.66189284657673,0.197347949206714,0.939018786315845
57,AT1G01520,0.0891053114100086,3.53812310115095,0.0635704396360417,0.800939198496262,1
59,AT1G01540,0.0639577751148849,6.80480744911601,0.164454610630818,0.685087944306894,1
60,AT1G01550,0.0604324502832305,7.4021390606225,0.175692827249168,0.675101189271867,1
61,AT1G01560,1.8894086804836,1.31824089005146,9.51690772681309,0.00203587348664487,0.167280938152653
62,AT1G01570,0.208846421226318,1.76818317565757,0.514423039186504,0.473230399387371,1
63,AT1G01580,0.754355649633698,6.95319522366417,4.75504299838457,0.0292125629687093,0.590987221527234
