,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,0.247425802059602,3.90180246621149,1.6423262015459,0.200006602599054,0.834469586399791
2,AT1G01020,0.347090588127489,3.66827981107673,2.89708665611774,0.0887398037870689,0.696997073168608
3,AT1G01030,-0.173192387443062,2.48502289741658,0.34565418783653,0.556583558714447,0.95559607782745
4,AT1G01040,0.0508790353978095,6.22989775233437,0.163989989403357,0.685509284364811,0.970811057911246
5,AT1G01050,-0.104617247309961,6.42553797140708,0.645080444563013,0.421877059882929,0.926352318977317
6,AT1G01060,0.406042944959249,9.64433712105982,10.3793057101456,0.0012743560689425,0.112095744006274
7,AT1G01070,-0.528754811145377,4.56164926015159,5.52783730240671,0.0187162258009481,0.434573133356296
9,AT1G01080,0.0111175873358486,5.42921315439548,0.00629661924163916,0.936753251367305,0.996982101020765
10,AT1G01090,-0.113189290801041,7.68565069288745,0.6549994254939,0.418330905014717,0.92537788697561
11,AT1G01100,0.150237742494209,7.37500611324417,1.08084366882071,0.298508898186152,0.892789036746745
12,AT1G01110,-0.142988517833977,2.83283063360527,0.263325307774537,0.607844772664602,0.962198642094348
14,AT1G01120,0.39578898496906,6.99337106233324,1.75267787811336,0.185540439656434,0.821485334226553
15,AT1G01130,-0.64901360593806,1.35127151607985,1.6895495906047,0.19366035367903,0.828630609125487
16,AT1G01140,-0.150047317801199,5.87132292683257,0.710215945357204,0.399372132594866,0.921463826431031
17,AT1G01150,0.482527835311311,-0.925015945854722,0.0918195737086371,0.761876564861527,0.978217323704318
18,AT1G01160,-0.423938127642794,4.73175940621534,8.81984816706742,0.00297971458197276,0.18881457123699
19,AT1G01170,-0.400327902735124,4.65539672525789,4.69642732831302,0.0302253845974032,0.500798616747774
20,AT1G01180,-0.114345125085267,4.46217119862055,0.254359888910571,0.61402173959292,0.962672382842581
21,AT1G01190,0.159763467264442,3.23013886335603,0.249583945920165,0.617368186360821,0.962672382842581
22,AT1G01200,0.758113880663108,0.959629377456619,3.43589883957167,0.0637938633934936,0.635266413569314
23,AT1G01210,0.156314071192675,2.37893176617429,0.161261687889407,0.687997558187974,0.971114692571274
24,AT1G01220,-0.0546499390400037,5.1158635631964,0.167489623389955,0.682352564005086,0.970728825229762
25,AT1G01225,-0.237825844702486,1.85893637379573,0.466626066959805,0.494543444098818,0.943638746305207
26,AT1G01230,0.0874678595811872,4.1258843975617,0.240253435801812,0.624023129992912,0.963135517489606
27,AT1G01240,-0.600551837927975,5.4505793680932,8.41593053573812,0.00371947376993075,0.21282141416938
28,AT1G01250,0.68581752472712,0.498147093626717,1.61774125740029,0.203407024822785,0.837720860992062
29,AT1G01260,-0.179649202615528,4.3174839022353,0.979878462603391,0.322228813628588,0.901209265786522
31,AT1G01290,0.315279561516791,3.45598997011811,1.93299314501899,0.164431351466754,0.808089662318703
32,AT1G01300,0.0956522702574267,5.40349418362174,0.168917525619655,0.681075634029533,0.970661813741283
35,AT1G01320,0.0660129007783559,9.01802835146002,0.238182254639808,0.625522079729489,0.963347490401062
36,AT1G01340,0.498225715794158,4.70415260016216,4.79455917168296,0.028549761631087,0.492053981152368
37,AT1G01350,-0.206587900818135,4.00902643264235,1.12909572078131,0.287968305472589,0.885878998474232
38,AT1G01355,0.0529642126338119,-0.59731730215597,0.000704880658393137,0.978818981484447,1
39,AT1G01360,-0.0865695312518494,4.31091644074043,0.268459754078515,0.604366858487149,0.961223680744259
40,AT1G01370,-0.462242640973209,1.71873622303078,1.53547233622239,0.215292999021119,0.850251692842398
41,AT1G01380,-0.591734254831091,0.484851348172124,0.831434418083475,0.361858079775564,0.909992477055945
42,AT1G01390,0.0454497918582196,2.9832143467707,0.0208249537271392,0.88525683765928,0.992599395781079
45,AT1G01420,0.221138384871048,3.8250149501183,0.785177817027408,0.375562242334454,0.912593369835841
46,AT1G01430,0.00413565660007295,6.77314875687803,0.000614392725479362,0.98022490290511,1
47,AT1G01440,0.0511697584680694,4.94136399440323,0.124120015245305,0.724608259327862,0.973979126141451
48,AT1G01450,0.0192831127640975,3.81161727670307,0.00930995836507442,0.923132904390514,0.995930153059153
49,AT1G01453,0.616616869377346,0.0866795312680302,0.50201154719435,0.478617596783252,0.940288830811696
51,AT1G01470,-0.331225422216259,4.95049117900712,1.72531748767244,0.189010004007975,0.823931010622235
53,AT1G01480,1.00185648634233,0.502823138739437,1.89641950787593,0.168479638149001,0.810437905405189
54,AT1G01490,-0.0529171379483895,6.25754062703947,0.157706412120993,0.691277006032534,0.971537874924307
55,AT1G01500,-0.100475706767247,2.7069700973915,0.129071864524573,0.71939630901282,0.972979606658336
56,AT1G01510,-0.231120497996743,5.77871229117746,2.9110753640946,0.0879731982753424,0.69582940978743
57,AT1G01520,0.106123544653033,3.5604771172541,0.157206620966257,0.691741443465601,0.971537874924307
59,AT1G01540,0.048376124581959,6.77115799361483,0.0985949109075115,0.753522355919617,0.977970164301174
60,AT1G01550,0.00456627668462109,7.3246090650391,0.00127903696414666,0.971470836531026,0.999752958854484
61,AT1G01560,1.30655833097287,0.794447501420479,3.66042393699411,0.0557194537899516,0.611575103024945
62,AT1G01570,-0.130299473521399,1.71708426145296,0.13665568188862,0.711628616103878,0.972583928920315
63,AT1G01580,0.357044383883356,7.03773742133124,0.844764431749478,0.358037686545045,0.909992477055945
64,AT1G01590,-0.522235947703759,0.498937124058879,0.376309201100746,0.539585138487492,0.951685844369265
65,AT1G01600,-0.101404895800701,2.83894030555904,0.146355811205508,0.702042488307838,0.972583928920315
66,AT1G01610,0.176347591436728,6.28797772234265,1.80316802408215,0.179329967591612,0.817491177146191
67,AT1G01620,-0.15860330562484,9.75907459052186,1.14700145420674,0.284177731059715,0.88448851926789
68,AT1G01630,0.120539231567912,5.38078464610681,0.60924906428016,0.435070690867916,0.928711922491631
69,AT1G01640,0.0550338495253962,3.42396228283571,0.043712014668321,0.834390327055167,0.988109542381211
70,AT1G01650,0.285295657498255,5.64646796731849,4.02610604027146,0.0448012345257531,0.577814976119859
71,AT1G01660,0.849526608265961,1.50280330901726,4.21203450388108,0.0401381684494287,0.558740817715275
72,AT1G01670,0.522279733856285,1.57094269550387,1.89237662966291,0.168934104782772,0.810880102960421
73,AT1G01680,1.13061274084708,0.0405332963689165,1.54213572372006,0.214300186730545,0.850240338855916
74,AT1G01690,-0.245085426216235,2.31268248640286,0.411315091544125,0.521302770469535,0.948666383880372
75,AT1G01695,-1.18474910818744,-0.352220715056868,0.848357073341319,0.357017529570335,0.909992477055945
76,AT1G01700,-0.167958579981914,1.49846063825704,0.13647250807783,0.711813309212615,0.972583928920315
77,AT1G01710,-0.0580716036282291,5.24968782377195,0.164274715233812,0.685250999477578,0.970811057911246
78,AT1G01720,-0.15110716543056,5.39702725606064,0.816760537397839,0.366129014211567,0.909992477055945
79,AT1G01725,0.160585368113541,2.86445736442163,0.248840101917754,0.61789298400336,0.962672382842581
80,AT1G01730,0.12374957951323,4.77598431250427,0.755450789639864,0.384755946715751,0.917175454225481
81,AT1G01740,0.114894174866287,2.68544566423304,0.14731188160669,0.701117570965901,0.972583928920315
82,AT1G01750,0.357175569110652,2.92907628507199,2.04048920628282,0.153160382467095,0.795720519889761
83,AT1G01760,0.406472004525404,2.54993179296128,2.2395822107691,0.134517321329472,0.771957353191018
84,AT1G01770,-0.467825601116459,4.91044155467946,6.34633149536144,0.0117624287856084,0.365141778383826
85,AT1G01780,-0.501681986676209,3.69266551501358,4.15257654792087,0.0415712220716392,0.565277958112045
86,AT1G01790,-0.164597681890619,8.39555677921557,1.09121759270539,0.296201587101426,0.891695915294869
87,AT1G01800,0.0140772422526213,5.80845735645781,0.0139452185329834,0.905996446045824,0.99469055864671
88,AT1G01810,-0.594854962611341,-0.56997555211992,0.341480703621624,0.558975776171366,0.955786033867729
89,AT1G01820,0.203951846637438,5.42812571418158,1.94351635588284,0.163287241795401,0.806592459763874
90,AT1G01830,0.173789325239441,4.50535858566482,1.05882193968397,0.303484027019948,0.89575927779799
91,AT1G01840,-0.747112755180558,0.25214208110609,1.06019085062435,0.30317166039464,0.895494831701226
92,AT1G01860,-0.438545531131658,3.44916900118209,3.31732946050665,0.0685531017241485,0.646093354117609
93,AT1G01880,-0.19148302522999,1.26369696894713,0.137990125010045,0.710287332048309,0.972583928920315
94,AT1G01900,-0.376445022824338,3.17267789627705,1.59096726867313,0.207187992541855,0.84286667700917
95,AT1G01910,-0.0483511976284283,5.26423190384912,0.103977516531883,0.747107683330286,0.977970164301174
96,AT1G01920,-0.314786123545775,4.12783676893572,2.45028564713573,0.117503483429941,0.750668391371062
97,AT1G01930,-0.199439628252382,4.16374104489972,1.39930461096941,0.236840036110036,0.86237923831959
98,AT1G01940,-0.0209409919867505,2.66025160564351,0.00667004054945597,0.934908883716232,0.996982101020765
99,AT1G01950,-0.0023911355254976,4.88312806741114,0.000289603752676726,0.986422456832294,1
100,AT1G01960,-0.112956738839905,7.24977596010192,0.738650719962359,0.3900934437085,0.919369257282152
101,AT1G01970,0.0059735979759405,4.6332308628716,0.00155290650134088,0.968565951125823,0.999632829631884
103,AT1G01990,0.170607787455032,4.50518785968469,0.975134214494854,0.323403049905195,0.902246366958225
104,AT1G02000,0.230997378280465,4.11596740424785,1.03448949360283,0.309106542263856,0.896753430641179
105,AT1G02010,-0.154888469451281,4.29926987809055,0.706144605291929,0.400726688313553,0.921767042703885
106,AT1G02020,0.137301093861142,4.36853400504874,0.466516748784219,0.494594006616112,0.943650287665822
107,AT1G02030,0.587855699016073,-0.403189774620384,0.305995470539703,0.580147984300286,0.957142682580593
109,AT1G02050,0.0698153747537298,3.42855670613869,0.0747552406677698,0.784534956674547,0.978728745397608
110,AT1G02060,0.174998396093827,3.94044646544163,0.598065079086004,0.439317239819065,0.930818540066839
111,AT1G02065,-0.413958749763764,1.11815471841267,0.574824461515902,0.448348147497157,0.9332025978257
112,AT1G02070,1.10045905366288,-0.324684361741962,1.00256852813168,0.316689796407581,0.899577881412598
114,AT1G02080,-0.0221294067937631,8.0266292543773,0.0267946248770095,0.869974688150466,0.992167544781077
115,AT1G02090,0.159193729444094,4.44749346777625,0.902490879093577,0.342114691838036,0.906457982867668
116,AT1G02100,0.0259910646163375,5.69434838757088,0.0393458554935915,0.842765055841573,0.989550623194342
117,AT1G02110,-0.0234758553694229,5.60060571441788,0.0245164561802333,0.875577980475042,0.992422900743774
118,AT1G02120,0.191614089180592,6.69495262991681,2.14096699990193,0.14341146806276,0.784189776355279
119,AT1G02130,-0.0472398994759811,5.39992357059953,0.100899866250238,0.750752420158772,0.977970164301174
