,genes,logFC,logCPM,LR,PValue,FDR
41,AT1G01380,0.237614618851192,0.176589760002364,0.56829908617599,0.450935606926719,0.836074858575086
42,AT1G01390,-0.243362978326284,3.05977167652293,3.13331606919868,0.0767075639041364,0.444538995955109
45,AT1G01420,-0.276065892073967,3.99117482459748,4.58912054785369,0.0321755196607157,0.29362412453186
46,AT1G01430,0.0520688972665752,6.80032243769569,0.291918787075256,0.588993542174629,0.895083862975942
47,AT1G01440,0.0733340668061247,4.88357200546297,0.717996520704936,0.39680187399745,0.810270449515212
48,AT1G01450,0.0801980669053304,3.71586688245793,0.515392208705949,0.472813880738722,0.845122438046109
49,AT1G01453,0.951400520117646,-0.0183085140838525,5.02905509454583,0.0249254936685064,0.256709659520612
51,AT1G01470,0.0288139677281668,4.96253614686414,0.0776473346207176,0.78051135489127,0.950793739926072
53,AT1G01480,0.00119164285299207,0.545166815597818,5.44423626003265e-06,0.998138306642101,1
54,AT1G01490,-0.0716034688226879,6.17880694987367,0.697941844768499,0.403476129583151,0.813103665540714
55,AT1G01500,-0.244630223327869,2.61918683492124,2.81130372374517,0.0936022788380641,0.484087511365728
56,AT1G01510,0.198632065644607,5.65696438635969,4.4458607789118,0.0349859488200441,0.30688355630058
57,AT1G01520,-0.61423329825483,4.07827689097378,24.7039113720557,6.68483705207153e-07,0.000127668342943121
59,AT1G01540,0.171538566340124,6.79299311379352,5.60637552128258,0.0178952408714451,0.214086462321538
60,AT1G01550,0.0058617077459621,7.35711516018737,0.00482804468396481,0.944604262471499,0.988970059271696
61,AT1G01560,-0.24068693060932,1.47073351297967,0.912687327376915,0.339402395733137,0.773898124838948
62,AT1G01570,0.243267771757197,1.6100666095079,0.803573815672024,0.370027000817703,0.794410466687493
63,AT1G01580,0.0629706466756809,7.15943413023629,0.116521888078854,0.732837833740605,0.940150986804023
64,AT1G01590,0.477028879444519,0.195692266629195,1.52774161141175,0.216451705280056,0.674662947514829
65,AT1G01600,-0.298226793499543,2.95238666617558,3.16417177672504,0.0752706055065508,0.441542927950459
66,AT1G01610,-0.0497546670542279,6.33304705306753,0.271588052825853,0.602268477081513,0.90134058917409
67,AT1G01620,0.211833567900086,9.7016391122823,6.28361197679896,0.0121859480382524,0.172229694310786
68,AT1G01630,0.00337351689971525,5.4536094861749,0.000878865272326834,0.976349648333212,0.99613128956751
69,AT1G01640,-0.102581264443715,3.41249024185314,0.742082091414199,0.388994725267587,0.80535717644571
70,AT1G01650,-0.00471843902116692,5.6325915653845,0.00496274321771573,0.943838090255769,0.988743844283186
71,AT1G01660,0.161392972133986,1.52372992391211,0.512243237484517,0.474169384870122,0.846072593681835
72,AT1G01670,-0.337071711880751,1.4372441486057,2.39087329101529,0.12204543349239,0.546172187527983
73,AT1G01680,-1.12643307723055,0.707889667943603,8.60732956696344,0.00334812844246633,0.0784275965213743
74,AT1G01690,-0.243257618831072,2.29079034494005,1.9325053393736,0.164484608622621,0.611845800700289
75,AT1G01695,0.618118704110259,-0.548958055826405,1.52224774627686,0.21727965888318,0.675466968131607
76,AT1G01700,-0.496765069007629,1.13372943655034,4.07885937764595,0.0434229620480024,0.34384219418338
77,AT1G01710,-0.101500560247674,5.24185746106372,1.58612772451107,0.207880247508231,0.66629170954445
78,AT1G01720,0.0153145690465359,5.18194837966507,0.0279920702642382,0.867127466644851,0.971664572818139
79,AT1G01725,-0.0134065301466274,2.80074747279176,0.00918564881338213,0.923646226062085,0.983070570105268
80,AT1G01730,-0.0100483653052832,4.87886167184219,0.0112580835106986,0.915499745193607,0.981725754192206
81,AT1G01740,-0.117506843533679,2.54117582133765,0.464179247068696,0.495677246192745,0.855856548263485
82,AT1G01750,0.171737440954383,3.01218436467703,1.09283248014538,0.29584447393356,0.74573210498425
83,AT1G01760,0.277525702900751,2.33974139626177,2.30047890112613,0.129334116668846,0.556588294612844
84,AT1G01770,0.00352034770089744,4.59943367646011,0.00125287820308984,0.971763958628713,0.995841690513586
85,AT1G01780,-0.0231508067516784,3.72920761074397,0.0460727128890639,0.830043676404439,0.962587302849984
86,AT1G01790,0.123044718783862,8.33640896497016,2.22771227851186,0.135554425230155,0.566230199104249
87,AT1G01800,-0.00447220191107602,5.75860213349979,0.00377653432967584,0.950998035191273,0.990660342574698
88,AT1G01810,-0.582506952069847,-1.06579977485751,0.610971540961952,0.434422242152188,0.830406722483331
89,AT1G01820,-0.0250068074026281,5.47706456082971,0.0902056143656349,0.76391592212864,0.948487042771354
90,AT1G01830,-0.174493841806819,4.60253081563911,2.63399563079235,0.104598188481887,0.510012610985698
91,AT1G01840,0.4389790797955,-0.18284386921516,1.37194739245141,0.241477576373015,0.700284971481744
92,AT1G01860,-0.116307256004549,3.42071131142443,1.03364542627286,0.30930399713108,0.756086146343849
93,AT1G01880,0.217403626118667,1.08240346228741,0.924777334061888,0.336223718969628,0.772138080212018
94,AT1G01900,-0.0528945582556466,3.28778546476619,0.145389569654531,0.702980770738061,0.930901211634125
95,AT1G01910,0.0740112397878909,5.22647546599341,0.961709902389513,0.326756444799218,0.766929791109237
96,AT1G01920,0.142477942155158,4.10445391112431,1.73613516308968,0.187629273129864,0.642052313741034
97,AT1G01930,0.148163671575981,4.02686187720686,2.77206019178194,0.0959226303897809,0.489348259735556
98,AT1G01940,-0.0595405539549967,2.57113823952548,0.142673797016592,0.70563723327301,0.931919356513245
99,AT1G01950,-0.0717962044006665,4.90514532465903,0.920651890010225,0.337303865441523,0.772999427119468
100,AT1G01960,0.091254312179551,7.18396214859581,1.04904980695438,0.305726026362891,0.753246432775941
101,AT1G01970,-0.193153555024589,4.75652015435269,4.45124509017843,0.03487581009192,0.306776887194445
103,AT1G01990,0.15457822041941,4.38871268805613,3.38852489682726,0.06565165899058,0.416068615528044
104,AT1G02000,0.0900454423619056,4.19453884654135,0.933454233247524,0.333966950388493,0.770326488866214
105,AT1G02010,-0.110333760636298,4.36566670890594,1.56155921355492,0.211437067402615,0.669618450250635
106,AT1G02020,0.0400812471046284,4.36105471325096,0.131138611159848,0.717254396823781,0.935251541107325
107,AT1G02030,0.657452553124954,-0.656111447839712,1.66353253069328,0.197127042847939,0.653376621543361
109,AT1G02050,0.0773119207118413,3.44280886413318,0.372130836271788,0.541845064720807,0.87590247802428
110,AT1G02060,0.219736914473217,3.79358494253574,3.08440272805903,0.0790462813744883,0.449327306133516
111,AT1G02065,-0.435469953636309,0.93645133213392,2.83787079640821,0.0920661360169262,0.480243606649316
112,AT1G02070,0.340508180016153,-0.440921186504565,0.621559867642203,0.430468219432355,0.829157132902998
114,AT1G02080,0.171976590777638,7.9750837400075,3.10116976961077,0.0782360593474577,0.44812921429526
115,AT1G02090,-0.0165530569215233,4.47442538959611,0.0296434564371655,0.863301718944839,0.97103693637776
116,AT1G02100,0.0519408234252446,5.61016967648861,0.570473685591079,0.450070747735854,0.836020690430795
117,AT1G02110,0.138879973404365,5.55883667681876,3.43722910493747,0.0637425127650106,0.409602160686711
118,AT1G02120,-0.0299781613524461,6.70165499580717,0.147360878197315,0.701070263766027,0.930901211634125
119,AT1G02130,-0.042214334352775,5.38390703631942,0.349965773084889,0.554132505733737,0.881263422120186
120,AT1G02140,-0.125300327136106,5.7224946938976,3.12472186288101,0.0771130300119638,0.445995241793731
121,AT1G02145,0.150618778036417,4.51276214891344,3.71215372701733,0.0540176479941785,0.380312228438588
122,AT1G02150,-0.040427904430163,6.27610875939668,0.292919642488766,0.588355601014401,0.894915254138982
123,AT1G02160,0.0231875086678631,3.33100124609554,0.0373187943274615,0.846817429945367,0.966604303525525
124,AT1G02170,0.0462789483748633,5.14989687532619,0.413905844535766,0.519993680663301,0.867607214217809
125,AT1G02180,0.348516917037068,1.75866420218578,2.73422019958575,0.0982194341475663,0.495043695790361
127,AT1G02205,-0.0228339946152854,3.74315064161298,0.0152929498460139,0.901580788568781,0.978607917320073
129,AT1G02220,-0.353290557976011,4.3701761711407,6.09509350292434,0.0135557752755786,0.182920993040732
130,AT1G02230,-0.815706147437134,1.03089941504698,4.03576395098633,0.0445455027754208,0.346158399316769
132,AT1G02260,0.000851765376466177,4.69025879944162,9.11204378777342e-05,0.992383746950117,0.999129003801789
133,AT1G02270,-0.117500731504072,3.78982794511343,1.48144497131323,0.22354857992813,0.682362324823099
134,AT1G02280,0.0290611876859819,6.12716681846559,0.125328679703031,0.723325462031089,0.937136123248051
135,AT1G02290,0.000121600549643017,3.27158681534283,1.79031944824715e-06,0.998932408280552,1
136,AT1G02300,0.0489702761936409,3.54899439934778,0.0971210098602278,0.755312277552181,0.946545257253997
137,AT1G02305,0.0208251995108013,6.7926533047537,0.0487357121660885,0.825278015030383,0.961056286564991
138,AT1G02310,-0.187474191825229,0.992455363310574,0.24908333854842,0.617721267743182,0.906385869445647
140,AT1G02330,-0.0635317873990042,4.36867568303325,0.365197956350025,0.545633500115271,0.877875270867002
141,AT1G02335,0.14684020837877,4.04390798283188,2.00939072502233,0.156328089004207,0.598070821669446
142,AT1G02340,0.492965478779116,3.3067770283733,9.18452445584365,0.00244069937629536,0.0632523057189309
143,AT1G02350,-0.215720346892955,1.69154510236793,0.918924072417079,0.337757634376551,0.773223552615463
144,AT1G02360,0.0961853924021739,4.44524619833476,0.438780909521761,0.50771144602639,0.862141536712066
145,AT1G02370,-0.0489591882173409,2.27341294396546,0.0774206475283101,0.780823786250275,0.950793739926072
146,AT1G02380,-0.0794548323649077,2.09922045482374,0.188203665605425,0.664415915077549,0.921814222373393
147,AT1G02390,-0.716502152954047,2.12250501286611,11.1503848680954,0.000840142411888055,0.0285877672385472
149,AT1G02400,-0.255389957423929,3.01110081137218,3.01212221668235,0.0826440239898661,0.457906217859612
150,AT1G02405,-0.339033823750433,-0.97274323632025,0.240533760369608,0.623820870463081,0.908918996809962
151,AT1G02410,-0.166029651356298,4.4416297774506,3.09273135642595,0.0786426993289721,0.449327306133516
152,AT1G02420,-0.28521526810012,1.71270764481628,2.16240035434948,0.141423615445375,0.574865811323822
153,AT1G02430,0.32833511602059,1.16953404238358,1.69191747793078,0.193348396147369,0.649570942936304
154,AT1G02440,0.334591073765446,-0.213767189881629,0.724701802215581,0.394605950146723,0.809018523903325
155,AT1G02450,-0.655420247559346,-0.715289487747078,0.670106054434786,0.413014634080337,0.820407770199208
156,AT1G02460,-0.366755424538025,1.24507243116962,1.15593938186757,0.282309271549176,0.73215980518363
157,AT1G02470,-0.722371026694783,0.801993378269877,6.07568995503913,0.0137054757992484,0.183973446979543
158,AT1G02475,-0.16278439819621,5.25481284096073,2.10998373444517,0.146340873053769,0.58309412626488
160,AT1G02500,0.0286385158647879,9.05639760803958,0.202213236854,0.652940284773895,0.916598092972447
162,AT1G02520,0.134110935682392,5.63131213431215,1.36539104347598,0.242605347374262,0.700679939916483
163,AT1G02530,-0.281608567465544,-0.778332064470345,0.306097156242226,0.580085059872873,0.891555367523021
166,AT1G02560,-0.118635479149343,7.50078971369962,2.61692073326334,0.10572943567986,0.511829100776634
167,AT1G02570,0.073061444758114,-0.60308322269228,0.0147910575848442,0.903201167744256,0.979133804909766
168,AT1G02575,0.348250075478377,-0.511003084205097,0.502686618492667,0.478322018025128,0.848178242523856
169,AT1G02580,-0.0965471665218511,0.482452239481464,0.0801020278342222,0.777159193465141,0.950224809220643
171,AT1G02610,0.468506581948955,4.02321889247919,7.35274440248662,0.00669604636426228,0.120296175318641
172,AT1G02620,0.871545421482798,1.04121541219441,7.0254580636569,0.00803589126551394,0.135847574910391
173,AT1G02630,0.97063614007266,0.0226974779023999,6.73440869311944,0.00945705751097212,0.150510632263587
174,AT1G02640,0.786411518772162,7.45033436659979,36.1463651980787,1.83039571235148e-09,1.33801926572893e-06
175,AT1G02650,0.47350039047805,1.69415097426301,7.8865026619022,0.00498050801722822,0.100779710132354
176,AT1G02660,1.03677277986924,5.25664774960975,37.1211204910387,1.11014762847396e-09,9.41360783040783e-07
177,AT1G02670,0.737473285382874,-0.0070172203083014,4.51578683180875,0.0335834357444918,0.29988848119102
178,AT1G02680,-0.0283104062091253,3.35673737478671,0.0536975367430887,0.816749834195158,0.959664561974937
179,AT1G02690,0.257773968975343,4.20253284459596,3.11676971329034,0.0774902586280768,0.446700165279287
180,AT1G02700,-0.523410817703403,0.145458639906719,1.87245247269763,0.171194458899513,0.62004977519405
181,AT1G02710,-0.127020405232163,1.37548810630877,0.398474724813482,0.527878025534917,0.870188884051777
182,AT1G02720,-0.188211334901679,3.5936272361788,2.38980654845795,0.122128741001392,0.546204046516564
183,AT1G02730,0.113632892873838,5.40478510663192,0.350617068024903,0.553764030533164,0.881263422120186
184,AT1G02740,-0.0338195057988666,2.79595708923578,0.0641257809955498,0.800089954096399,0.95670500446757
185,AT1G02750,-0.115866983788844,3.45695208339629,1.20783512251658,0.271761294537938,0.724527528745689
186,AT1G02770,0.374874904959153,-0.692995837692497,0.432377324236608,0.51082473121788,0.863493231220953
187,AT1G02780,-0.0441253208419161,8.7821125314241,0.258946050497213,0.610845158421729,0.904238897786761
189,AT1G02800,-0.888265293542703,0.476510538396936,4.01434391238537,0.045114773169903,0.347289486477448
190,AT1G02810,0.691744454907163,3.01541944653187,16.896457239734,3.94751911598536e-05,0.00297805899429799
192,AT1G02816,-0.19460586801546,4.12296160396112,3.20253217162887,0.0735243510911828,0.436349320894873
193,AT1G02820,-0.914261850375663,3.49801104808147,36.404706111388,1.60315660675063e-09,1.23928635189789e-06
195,AT1G02840,0.0994387916542918,7.37899667984398,2.02147654356664,0.155088271293598,0.595708690551366
196,AT1G02850,-0.508108549250716,4.17059527325227,16.8987574910038,3.94273827887877e-05,0.00297805899429799
197,AT1G02860,0.294058276064434,4.32802998376496,4.2758888618182,0.0386567405425331,0.323613961250791
198,AT1G02870,0.235039557171221,3.97064920865969,2.69986277689113,0.100356883768264,0.500055046888103
199,AT1G02880,-0.283049639948822,4.18149495883625,8.74745938652845,0.00310033687046471,0.0746016360011139
200,AT1G02890,0.108573952933175,6.96905592260983,1.34925738994873,0.245407982847469,0.70349261568439
201,AT1G02900,0.095755021948282,4.61584360307345,0.38992021275671,0.532341344278304,0.8725143673324
202,AT1G02910,-0.0204993423959936,5.8112634984317,0.1015437812769,0.74998484290699,0.944958614251725
203,AT1G02920,-0.238613389051964,6.76410796743773,1.05499457105534,0.304359589961453,0.752685722559386
204,AT1G02930,-0.273155496068977,6.4208392616192,1.2964919768578,0.254854999980587,0.712377524339197
205,AT1G02940,-0.432092323852822,-0.856258677216912,0.435007431356645,0.509542051641887,0.863175799325265
206,AT1G02950,0.175292115756724,3.36732913867151,1.24633875457187,0.264252909130575,0.719799836345092
207,AT1G02960,-0.00156050143717874,4.33659259330803,0.000281320177730748,0.986618027261988,0.998162515455431
209,AT1G02970,0.160688857781438,1.22202375834005,0.428637709210587,0.51265816172893,0.864172451006973
210,AT1G02980,-0.78453669439581,-1.0915951814949,1.3536611761271,0.244639083461451,0.702308175800033
211,AT1G02990,0.0797814298098642,5.16970515133894,0.804721395474575,0.369685488250437,0.793857644390298
212,AT1G03000,0.188294757611923,5.09704260192487,5.68460215995383,0.0171144194322901,0.208647758020158
213,AT1G03010,-0.0538365273217745,2.26676742245138,0.110089337779366,0.740042448946568,0.942704791778114
214,AT1G03020,-0.553934579759969,-0.211775234052359,1.66663702652361,0.196709583155449,0.653064672665511
216,AT1G03030,-0.0277188024176694,4.0568632431066,0.0700786682295966,0.791222273740994,0.954454111767683
217,AT1G03040,-0.0520132377529464,5.36451622697766,0.420669766050709,0.516603033113929,0.866087317038696
219,AT1G03055,-0.257009816578148,2.88317532463144,3.81418573004882,0.050820301121271,0.368349743455493
220,AT1G03060,0.0607494510022458,7.27063796143455,0.323643590538573,0.5694261643142,0.887532150684912
221,AT1G03070,0.0106973709280094,0.706540412441483,0.000970915310411158,0.975142327401017,0.99613128956751
222,AT1G03080,-0.0368191777964309,6.86827889192784,0.22979573470986,0.631675329488974,0.909989181121275
223,AT1G03090,0.609511153846389,6.87584589005194,27.5349035023217,1.54284920623258e-07,3.84798984674424e-05
224,AT1G03100,0.134658975585927,1.15862655075889,0.342248659833269,0.558534119779852,0.883477451515676
227,AT1G03110,0.016817197528721,3.496046041437,0.0222259190807836,0.881487668444294,0.974373721649647
228,AT1G03120,-0.417556495197959,-0.154617608144815,1.10045438260509,0.294166407949611,0.743975972579454
229,AT1G03130,0.113695123586979,9.87084995922859,1.69582682404834,0.192834643073137,0.648591354489742
230,AT1G03140,0.13244795427312,5.91672758531712,2.99124281650683,0.0837158951163667,0.459175692361665
231,AT1G03150,0.021990101596285,3.75540831753255,0.0402355213772569,0.841020789476189,0.96480572926131
232,AT1G03160,0.0161887499444766,5.57275879667093,0.0527349097552845,0.818370878635123,0.960139054351562
233,AT1G03170,-0.579690126367251,-0.793373290735585,1.1775685854825,0.277851539614594,0.729117867346099
234,AT1G03180,-0.0683061528878705,1.79512206854843,0.1348730854838,0.713432015294765,0.934101988279522
235,AT1G03190,0.118677985341104,3.46980962687615,0.830578555320505,0.362105287052198,0.788798997930892
236,AT1G03200,0.120413413278338,-0.579373565827597,0.0694800155397193,0.792095386279282,0.954829415087825
237,AT1G03210,-0.0616834359136339,4.49311431315906,0.456595879017051,0.499219205704634,0.857305858082619
238,AT1G03220,0.256611947110072,8.03897514466022,4.54516515846961,0.0330118372966285,0.298063315845651
239,AT1G03230,0.256469095981113,4.8548706647278,5.62475721609212,0.0177085185191427,0.213054985293591
241,AT1G03250,-0.139621805063318,4.07284566221062,2.00374516636326,0.156911090618186,0.599343821624313
242,AT1G03260,0.0268224947673371,2.99089938928955,0.0481788364994351,0.826263087778276,0.961094688453654
243,AT1G03270,-0.00877652391782674,2.19370685660038,0.00286348773899192,0.957324315196645,0.993088639379988
244,AT1G03280,0.0483230591267002,5.23217836825166,0.418015802812153,0.517928784165459,0.867069849028348
245,AT1G03290,-0.154130699372358,5.22252888465562,2.60235116858325,0.106705309238548,0.514565732891003
246,AT1G03300,-0.182693525890475,2.8098221802712,2.1630018063579,0.14136828193431,0.574772959095787
247,AT1G03310,-0.208003353056546,4.97389548932764,3.96959239903393,0.0463289856482661,0.351479634749423
248,AT1G03320,0.127868997352838,-0.874127423984966,0.043433798196574,0.834910590692729,0.963289444384207
249,AT1G03330,-0.0830796417543946,4.08625499544347,0.714649255893484,0.397904678862724,0.81029045245042
250,AT1G03340,-0.541615919929686,1.06635984157043,5.30357267545583,0.0212817301017195,0.234730175039726
251,AT1G03350,-0.138819411875201,5.18158181224083,3.32282838046495,0.0683241902619633,0.423059223492499
252,AT1G03360,-0.0423680717940601,2.8020487552047,0.0585831602970757,0.808749491213077,0.958416437342132
253,AT1G03365,0.074732370813591,4.41593098227162,0.676451364921428,0.410811368665594,0.81895713789185
254,AT1G03370,-0.0113754588703886,5.74115713210007,0.0168344403486476,0.896766119525217,0.977384233631834
255,AT1G03380,0.0685040394351687,6.47928259779958,0.460743235369659,0.497276825879925,0.856044031604971
257,AT1G03400,-0.137177198319775,5.17363326048834,1.59581854046024,0.206496792548213,0.665218105484932
258,AT1G03410,-0.055646020109006,5.44459529938738,0.554084647215813,0.456653495902551,0.839357898568867
259,AT1G03430,-0.0698107429467495,3.53834966266462,0.373768516992611,0.540957235304392,0.87590247802428
260,AT1G03440,-0.011019300756393,5.26770615905126,0.0159386055002546,0.899535466326803,0.97838458508085
261,AT1G03445,0.356611676347691,-0.853613538863367,0.355935965024273,0.550772005866447,0.879269203431192
262,AT1G03457,0.252509359641682,4.85563048838673,7.80284952128365,0.00521639083665369,0.103347915276843
263,AT1G03470,0.0148229962890377,1.95756806555283,0.0076278688971172,0.93040311072854,0.984654562644616
264,AT1G03475,-0.189937683622913,6.56108999979214,5.98009246997748,0.0144682436108853,0.189445519646175
266,AT1G03495,-0.163594178254337,1.64012634631661,0.808373907493799,0.368601442540194,0.793700556669333
267,AT1G03510,-0.183262887162393,0.00607569740389218,0.234127771425211,0.62847989661113,0.90958873197676
268,AT1G03520,0.244054782666534,4.20985166530209,6.61777191320599,0.0100966067952007,0.156337842779364
269,AT1G03530,0.181329487980098,3.70320415897037,1.68301254089036,0.19452463717007,0.651046381965316
270,AT1G03540,-0.150318195526052,0.854175292120371,0.243281628247139,0.62184593207577,0.907751959181707
271,AT1G03550,-0.106423283062719,4.100295452614,0.909976150639658,0.340120746733751,0.774376512727827
272,AT1G03560,0.00704947448667144,3.26420827899268,0.00359018160040314,0.952220844853133,0.991460200886128
273,AT1G03590,0.134469848629164,5.49391684406416,3.73469385127332,0.0532934322454941,0.377469919870441
274,AT1G03600,0.0423467063842356,8.56289727965878,0.314252103814283,0.57508257066546,0.889181392293351
275,AT1G03610,0.253496934707745,5.60198950141678,11.362964586282,0.000749231388081756,0.0264715936599086
276,AT1G03620,0.309374727111864,2.20556519814616,3.61888688367485,0.0571270832488461,0.391772127314375
277,AT1G03630,-0.0786095564701355,7.242656821982,0.761698850279851,0.382797394186009,0.802583518875403
278,AT1G03650,-0.084642835304327,1.34191916613464,0.177475161435687,0.673552086013119,0.92424496642608
279,AT1G03660,0.135230736694043,1.09271169430225,0.194009487122713,0.659600298065802,0.919680629905839
281,AT1G03680,-0.0857696188043333,7.42102191367044,0.93513637298849,0.333531788862359,0.770228972101904
282,AT1G03687,-0.0201302239400118,3.6340498701648,0.0342896537616149,0.853092045753883,0.967992966278634
283,AT1G03700,-0.0361273245928124,1.39803149576864,0.0121599267874544,0.912193616539989,0.980976048051547
286,AT1G03730,0.0329749782202859,2.717654471696,0.0572341831255692,0.810922071395687,0.958716022057731
287,AT1G03740,-0.0803061135595405,5.42466518587224,0.43318894139572,0.510428317637505,0.863493231220953
288,AT1G03750,0.0525176412314645,3.23109795614156,0.199574676693812,0.65506437396059,0.917872792964529
289,AT1G03760,0.103408640429243,2.83970889643789,0.54011418848396,0.462385406898064,0.841382681616485
290,AT1G03770,0.0773872052976648,2.5778252273068,0.204736362629697,0.650924648995683,0.915558801869876
291,AT1G03780,-0.0103413209261167,3.84293470444393,0.00327068989780344,0.954393887162033,0.992001916640313
292,AT1G03790,0.620678704671165,-1.43027821016632,0.503754590054541,0.47785501717868,0.847915669973286
293,AT1G03800,1.0565715293441,0.409515688397201,7.68722810678472,0.00556129771180884,0.107371539337555
295,AT1G03820,-0.0443635573119033,2.45554848485006,0.0494431904660289,0.824035011463169,0.960717054831861
296,AT1G03830,0.048125947658821,3.30116298405613,0.0649424505837359,0.798848157023197,0.956506658924618
297,AT1G03840,0.113802515684425,1.85565825194993,0.21514243981003,0.642766326309151,0.914243942256925
298,AT1G03850,0.343125088200186,4.38754692442426,3.21359415630808,0.0730289001492881,0.43567690464292
299,AT1G03860,0.000747563387970058,5.26227051455771,5.39920539495142e-05,0.994137254014502,0.999631398179215
300,AT1G03870,0.00662240769955989,7.62586803491045,0.00567527364315801,0.939948642384946,0.987852425259951
303,AT1G03900,-0.0106352534502089,6.31984906118978,0.0241730703522336,0.87644535367978,0.973476110901061
304,AT1G03905,0.0464108981545932,2.80893699229288,0.115637589262453,0.73381490301379,0.940587298766806
305,AT1G03910,0.0512140650856058,5.67827139208909,0.461069495268632,0.497124566914672,0.855957090157906
306,AT1G03920,0.0236589989212471,2.02766529174539,0.0232131603204229,0.87890406337389,0.973953889962506
307,AT1G03930,-0.00426523598827087,5.64045788609326,0.00360198950466106,0.952142432019586,0.991427251652007
308,AT1G03940,-0.240392800051515,1.06039409226328,1.09352196158908,0.295692171460459,0.745702872090207
309,AT1G03950,0.00430101513788662,3.45733120915003,0.00132326968111585,0.970981933643243,0.995841690513586
310,AT1G03960,-0.0219920897034734,3.25653379074591,0.0252330329582104,0.873787772648921,0.973124612155739
311,AT1G03970,0.0929002859821027,2.83779033754501,0.448844202428575,0.502884335801125,0.85890304914944
312,AT1G03980,-0.477541863136966,-0.226461978170313,0.906535129479227,0.341035425331772,0.774960872720358
314,AT1G03990,0.274344766044871,2.94267230325363,4.80940339614765,0.0283048429556863,0.271670043409681
315,AT1G04000,-0.118289833685874,4.36436646985584,1.89907846359684,0.168181504549839,0.617064759043104
316,AT1G04010,0.11991079292746,3.77371124018693,1.25340307730618,0.262903501952194,0.718492109468249
317,AT1G04020,-0.0416165049126516,3.08382663054349,0.0647095842205498,0.799201393502731,0.956506658924618
