,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.138174198757589,3.94758523568325,0.745719509206859,0.387834852695529,1
2,AT1G01020,0.00690596886676534,3.82404065703179,0.00199735084542318,0.964353024591508,1
3,AT1G01030,0.154632905359517,2.55849198350209,0.755281445327906,0.384809228193621,1
4,AT1G01040,0.0169534632936015,6.1601357871958,0.0347203623744656,0.852182840257592,1
5,AT1G01050,0.00659273746755922,6.39722418500373,0.00440532178416575,0.947081185598946,1
6,AT1G01060,0.0924117438451125,9.32918838554671,0.486386421607492,0.485543682386143,1
7,AT1G01070,-0.182786458158206,4.69745427506465,1.49755896408368,0.221047337497599,1
9,AT1G01080,-0.0184361370463327,5.26885263021091,0.0210532571948647,0.884633966418653,1
10,AT1G01090,0.00407864096232592,7.59621939352813,0.00167508518906079,0.967353451151258,1
11,AT1G01100,0.0120942206619384,7.42760638909556,0.00820639801699308,0.927819036338819,1
12,AT1G01110,-0.260392426784206,2.68322337019768,1.14284391341164,0.285052195385809,1
14,AT1G01120,0.334116785299398,6.87773589318697,1.19611726886568,0.274099094418168,1
15,AT1G01130,0.377886546305768,1.24119838414497,0.979938735156573,0.322213931932823,1
16,AT1G01140,-0.18598776278258,5.86913380186339,1.90223971639772,0.167827837636249,1
17,AT1G01150,0.618530376020818,-0.813418129873052,0.435061572161445,0.509515706145794,1
18,AT1G01160,0.0361098946670483,4.81457572501555,0.101089753103301,0.750525786326538,1
19,AT1G01170,-0.0312048951586781,4.65770853327341,0.0573511233568276,0.810732669786796,1
20,AT1G01180,0.217783115104989,4.76189035930737,1.36245290205173,0.243112824258962,1
21,AT1G01190,-0.119758651735628,3.18668019414398,0.138646985151407,0.709629814122935,1
22,AT1G01200,0.503812381850306,0.892794435384216,1.82433735196593,0.176797856121042,1
23,AT1G01210,-0.00859274377403645,2.26798724156237,0.00153817821320246,0.968715295031641,1
24,AT1G01220,-0.0151033290037519,5.12727298243787,0.0226740586624832,0.880307766703043,1
25,AT1G01225,0.472579112588452,1.91051605596494,3.60800934435068,0.0575019099170825,1
26,AT1G01230,0.13796873745129,4.20022934872215,1.21499517390427,0.270345092102472,1
27,AT1G01240,-0.136648393192069,5.61250159076855,0.866990644712288,0.351789774787841,1
28,AT1G01250,0.43987084523589,0.782350958857105,1.10480352023046,0.293214343961483,1
29,AT1G01260,-0.0715468037024381,4.32335761044888,0.329975487861265,0.565673522065324,1
31,AT1G01290,-0.0760248891112672,3.50952124655821,0.306531040730236,0.579816719839923,1
32,AT1G01300,-0.113039829533127,5.31120934343247,0.627423508488439,0.428301965823237,1
35,AT1G01320,-0.0505000174093227,8.87787076456258,0.134297471718394,0.714017233608266,1
36,AT1G01340,0.0558716297656583,5.01503751037936,0.125779245783821,0.722849042188091,1
37,AT1G01350,0.023774221555801,3.98944596907401,0.0272326803448966,0.868925664667862,1
38,AT1G01355,0.00165546855149733,-0.323863933398046,8.21068951495363e-06,0.997713720711719,1
39,AT1G01360,-0.105423607774004,4.38379410409358,0.521123300973839,0.470362906752946,1
40,AT1G01370,-0.0997313809130869,1.55410890907265,0.145921868836066,0.702463433719667,1
41,AT1G01380,0.473056151081084,0.574377059508291,0.951186102961568,0.329417568682652,1
42,AT1G01390,-0.0983574816999415,2.64445586400535,0.0953604749877996,0.757469930797773,1
45,AT1G01420,0.0763076055449762,3.86409683240277,0.191996025685292,0.661260509099045,1
46,AT1G01430,0.278066119637027,6.87063623725365,2.875991505403,0.0899095835748611,1
47,AT1G01440,-0.0582124408280747,5.05532251060769,0.18716653596926,0.665285422674231,1
48,AT1G01450,0.0300669357607849,4.00164306920047,0.0379200580266179,0.845603751699084,1
49,AT1G01453,0.877630822093833,0.889475527577747,2.63712598096775,0.104392238476421,1
51,AT1G01470,0.036311508058343,4.93659661665919,0.0646677801716109,0.799264877943514,1
53,AT1G01480,0.189248922957268,0.976831167550748,0.294610645835848,0.587280956908851,1
54,AT1G01490,-0.022268995424524,6.29919112383982,0.046169154105943,0.829868607614195,1
55,AT1G01500,-0.28424933659083,3.01350689935339,2.24133014479075,0.134365351270703,1
56,AT1G01510,0.014308100217835,5.79638428165829,0.0153103255190281,0.901525177652214,1
57,AT1G01520,0.00338676217099684,3.32068307920482,7.85022419194092e-05,0.992930716326227,1
59,AT1G01540,0.0986902218340175,6.71367575393987,1.06573881930542,0.301909933072276,1
60,AT1G01550,0.077654906828722,7.41938198163131,0.470582171965853,0.492719464090825,1
61,AT1G01560,-0.322271156140367,1.78683079068582,0.543313890924871,0.461062578241766,1
62,AT1G01570,-0.0246042975339331,1.53850213686006,0.00763751361476572,0.930359237121599,1
63,AT1G01580,-0.236008467553538,7.08467777112788,0.531555861649807,0.465953476501179,1
64,AT1G01590,-0.261363373658668,0.712777088296028,0.403517577930172,0.525278201768278,1
65,AT1G01600,0.461298535119359,3.0015074037692,2.48535585513736,0.11491035546593,1
66,AT1G01610,0.0905925389111243,6.35145554198958,0.251660844423903,0.615908046198256,1
67,AT1G01620,0.153775959533974,9.81481377920242,1.44510416549347,0.229315158096082,1
68,AT1G01630,0.110513826670588,5.50789687383597,0.35435336667992,0.551659079733282,1
69,AT1G01640,-0.0279878478620797,3.59452340715094,0.024488550130501,0.875648236337532,1
70,AT1G01650,-0.0845347512663839,5.79433854887672,0.684292136558279,0.408112648936422,1
71,AT1G01660,0.537385939200959,1.91930739885064,3.95576933493433,0.0467109616579368,1
72,AT1G01670,-0.064880477584045,1.57022256757313,0.0574718566189141,0.810537338906435,1
73,AT1G01680,0.400911751762544,1.22433981056264,1.1588631688502,0.281701434015275,1
74,AT1G01690,-0.401012605374214,2.10114600041087,2.74690803994526,0.0974426982068417,1
75,AT1G01695,-1.20243941268058,-0.291288759704083,1.68024443059592,0.194891976606391,1
