,genes,logFC,logCPM,LR,PValue,FDR
63,AT1G01580,-0.846416868651271,7.67098824322138,12.6171305307073,0.000382227632640914,0.100888693625372
64,AT1G01590,0.617186078399424,0.916785371426773,1.88796958478612,0.169431110206666,0.857183252125635
65,AT1G01600,-0.0106851649654266,2.98780731026,0.00222187774505933,0.962404199193652,1
66,AT1G01610,0.0716800516860208,6.51832393425185,0.285629988712632,0.593034643066453,0.971387789234946
67,AT1G01620,0.187366690947518,10.0398181221295,3.78350000507102,0.051760283970427,0.662855318908711
68,AT1G01630,-0.0756301604337652,5.54521088430486,0.298273098460498,0.584967063682115,0.971387789234946
69,AT1G01640,0.161210420474803,3.2937275657756,0.929327960822471,0.335037614940471,0.929518425308372
70,AT1G01650,0.0194889996752854,5.54463077965411,0.0443770136663701,0.833153741449533,0.994618147077617
71,AT1G01660,-0.342907222985891,1.65139859259491,1.59602070376276,0.206468047877359,0.889047005767031
72,AT1G01670,0.0572682179031057,1.51170196439486,0.0527785575290007,0.818297041090908,0.993722658404593
73,AT1G01680,0.0894577663969687,0.70860182300528,0.0234766892041769,0.878223960641503,0.997462607398265
74,AT1G01690,-0.434615419801603,2.35251131492498,2.79831632935147,0.0943633498994139,0.775953706174428
75,AT1G01695,-1.72250910302493,-0.060405619713069,5.49189565901744,0.0191048176597606,0.505570904278395
76,AT1G01700,-0.530385288786845,1.37660262330862,2.17672073522316,0.140112723076056,0.839283792771495
77,AT1G01710,0.0874892344942182,5.21440069923487,0.91095427686189,0.33986134772664,0.930673020817356
78,AT1G01720,-0.00491188477398704,5.09210818292787,0.00220499204756308,0.962547225473923,1
79,AT1G01725,0.117587862185745,2.92162580870128,0.488944016304895,0.484398733062059,0.962051649901738
80,AT1G01730,-0.0801313088498413,4.9117245388973,0.778465539122053,0.377610843644418,0.941872252549479
81,AT1G01740,-0.0654711558630884,2.68372266025745,0.0952287901070132,0.757632193544003,0.986932179731292
82,AT1G01750,0.16266349028188,3.27448123674594,0.994943073645475,0.318537237741401,0.925154415313304
83,AT1G01760,-0.0959539449987046,2.5201608736325,0.23026694927627,0.631325960251643,0.973873018397279
84,AT1G01770,0.182264684294028,4.76051751527795,3.20092639391205,0.0735965709327091,0.72594735949148
85,AT1G01780,0.0700931909511543,3.81615381240761,0.221354717529874,0.638009624674094,0.97404273198615
86,AT1G01790,-0.0890644138249176,8.64460126089077,0.665524095881501,0.414616477015829,0.949627903056573
87,AT1G01800,0.0128375428952695,5.79189813883835,0.0273614487753644,0.868618950159348,0.997462607398265
88,AT1G01810,-0.300766883476337,-0.369215743971296,0.0914789838997585,0.762305287088703,0.987628345281274
89,AT1G01820,0.0640225999917137,5.44330460793284,0.545067022390837,0.460340341065418,0.957959438336406
90,AT1G01830,-0.02715544780686,4.56073119433179,0.0495158304834682,0.823907916306881,0.993722658404593
91,AT1G01840,0.928367196792142,0.35859428351426,3.76572579079435,0.0523131500924501,0.663837635904094
92,AT1G01860,0.131170726585567,3.44678555321138,0.899659077160887,0.342873141531435,0.931390021440915
93,AT1G01880,-0.20307948204354,1.29145039831587,0.24602192731372,0.619890195326386,0.973873018397279
94,AT1G01900,0.00121041126293711,3.42194619200087,2.52766549770911e-05,0.995988580954604,1
95,AT1G01910,0.0901749012088406,5.28645840617934,1.00728807923001,0.315553409003228,0.923917363379186
96,AT1G01920,0.0487288380116381,4.03035603918095,0.138995280513774,0.709281889285132,0.981078652842219
97,AT1G01930,0.163963984540537,4.18239998217805,1.69758823885072,0.192603685131804,0.880147773466074
98,AT1G01940,-0.0696503111139114,2.57763083232658,0.126597425389678,0.72198636506289,0.983447211525298
99,AT1G01950,-0.0368867538066235,4.87264801205069,0.122145070185445,0.726719533157312,0.984789455900296
100,AT1G01960,-0.0174029461125521,7.22216525063792,0.0426661590689505,0.836355155255185,0.995026818810334
101,AT1G01970,-0.00978631490150891,4.7232352627568,0.0063345068218954,0.936563655013243,1
103,AT1G01990,0.104003570991981,4.69519393612318,0.935093771489408,0.333542800318694,0.929518425308372
104,AT1G02000,-0.0416996928414539,4.32810880217324,0.0795668275683887,0.777885292895598,0.989937347891517
105,AT1G02010,-0.121784831141,4.2960239165019,1.11134492157448,0.291789779216812,0.915774184205423
106,AT1G02020,0.132228274118493,4.35158862664836,0.673689259600028,0.411768312621905,0.949018967087601
107,AT1G02030,-0.335136188935398,0.0131448178373931,0.332380164422508,0.564260910820675,0.96825146882787
109,AT1G02050,0.0884279798978204,3.3403289268706,0.276874784366742,0.598756948439507,0.971556832660691
110,AT1G02060,0.0792968299099315,3.87364944512148,0.344773437551584,0.557086777286697,0.96825146882787
111,AT1G02065,0.145758039268156,1.47235596050618,0.312556820396216,0.576115439970134,0.969933172869736
112,AT1G02070,0.655146164818618,0.087901476520811,0.971087819692617,0.324409029597455,0.927318067409361
114,AT1G02080,-0.0787198170080417,7.96320070167658,0.896575566555853,0.343701590146395,0.931589399922072
115,AT1G02090,0.0470599331494648,4.42216833193596,0.104091406335995,0.746973957432782,0.986932179731292
116,AT1G02100,0.19453961829168,5.6260626141742,5.58027369863235,0.01816388376778,0.492399196922209
117,AT1G02110,0.0717272226865677,5.54879737178082,0.634406594864398,0.425743538082828,0.951713567381728
118,AT1G02120,0.00778305782613323,6.67120047503257,0.00906384473603339,0.924152613007724,0.999223866656703
119,AT1G02130,-0.0383147503950445,5.376656279115,0.26356074094859,0.607684363765256,0.972979440021456
120,AT1G02140,0.112045451681073,5.73033196906958,1.95535876141234,0.162010561577396,0.854981801065279
121,AT1G02145,-0.100069683044353,4.47725865144548,0.7094900847452,0.399613143381552,0.949018967087601
122,AT1G02150,0.0352544672867338,6.30989357030162,0.221068145391111,0.638227247688796,0.97404273198615
123,AT1G02160,0.106973504877273,3.52184967419711,0.650517658601147,0.419927663897074,0.950174127896441
124,AT1G02170,0.228865101671104,5.16598876327289,5.77168371554785,0.0162864233043948,0.476215017420503
125,AT1G02180,-0.428958372761323,1.95530319540231,2.73218750059456,0.0983445002139263,0.785533180118697
127,AT1G02205,0.252915372267611,4.11356483444985,2.54050031022316,0.110959622037062,0.804800255900277
129,AT1G02220,-0.429562910274836,3.30086176175499,5.47649896428114,0.0192738245009878,0.506848079813625
130,AT1G02230,-0.170546913839264,0.764901908855324,0.199600443595051,0.655043549889566,0.974508652373645
132,AT1G02260,-0.0462553689403061,4.5603470614435,0.184211907750747,0.667778303733173,0.976049289303275
133,AT1G02270,-0.0896097900142203,3.91654509614766,0.504196116937552,0.47766216447784,0.960854941736111
134,AT1G02280,0.160602281096695,6.27073305235264,4.21294483365649,0.0401166352339397,0.631789276998083
135,AT1G02290,-0.10300588013065,3.10181450236431,0.566234649300665,0.451759057993006,0.956972717116083
136,AT1G02300,0.256883651176232,3.7174717927787,2.08440395764047,0.148810295969281,0.846690381583378
137,AT1G02305,0.165821038389188,6.93976562165189,2.34967895427175,0.125308811959751,0.818766050803909
138,AT1G02310,-0.0240904908614884,0.691868423709678,0.00286658219693159,0.95730128447386,1
140,AT1G02330,-0.059741433880794,4.28160275458934,0.246298557342069,0.619693521107259,0.973873018397279
141,AT1G02335,0.332026910621653,3.90266003108934,3.31126346277418,0.0688065717522026,0.718891332959557
142,AT1G02340,0.353006680307427,3.6256934032194,1.65184094181653,0.198708554181037,0.886028491052463
143,AT1G02350,0.518215140633107,1.88416768793215,3.76392043103611,0.052369654276796,0.663837635904094
144,AT1G02360,-0.0378415405112482,4.32861022251516,0.0499171954018358,0.82320742256992,0.993722658404593
145,AT1G02370,0.0347047633039631,2.17245294882758,0.0284299563632402,0.866101958132046,0.997462607398265
146,AT1G02380,0.0959223420906882,2.18457510892379,0.218131795376486,0.640467098244261,0.97404273198615
147,AT1G02390,-0.280200031185843,2.32719641946313,1.03027512224209,0.310094058133361,0.920787416785995
149,AT1G02400,0.113203008446805,2.98188213953508,0.361869100981901,0.547470012736679,0.96825146882787
150,AT1G02405,-0.215706403145114,-0.466846197914079,0.0644532525148449,0.799591008037679,0.992573940535753
151,AT1G02410,0.0669684803998577,4.49133930184687,0.382812182988943,0.536102033047123,0.966894773644651
152,AT1G02420,0.456080987284908,2.05725110641798,4.1889819405585,0.0406875240499348,0.633695852218759
153,AT1G02430,-0.138989041596003,1.27776813066053,0.236111238089853,0.627029000803483,0.973873018397279
154,AT1G02440,-0.119421598989483,-0.0353007186068903,0.0451962503155645,0.831643575678203,0.994304447622933
155,AT1G02450,0.0760751114403354,-0.644641779849984,0.00447361988328687,0.946673155423903,1
156,AT1G02460,-0.143902509463454,1.205238678952,0.191632072933716,0.66156171469089,0.97506009651546
157,AT1G02470,0.295992510952408,0.583118910578934,0.462806131387675,0.49631543583928,0.964170095336156
158,AT1G02475,0.0135204815940103,5.27398632016376,0.0104055015493607,0.918750832911011,0.999223866656703
160,AT1G02500,-0.137412586547341,9.13617134316124,3.01075192292209,0.0827139134387489,0.753524817786007
162,AT1G02520,-0.0868654081274831,5.30548061511154,0.747164684503135,0.38737539579698,0.94656095403969
163,AT1G02530,1.094182495462,-0.368663663870284,1.51334272983576,0.218629723169353,0.891853200786549
166,AT1G02560,0.0249211052605389,7.58623468694296,0.0948387321752389,0.758113547056681,0.987116828453693
167,AT1G02570,0.893273684006812,0.339981030453693,2.13632435802592,0.143846183512226,0.844377775340272
168,AT1G02575,0.0123057386892459,-0.0122436741340592,0.000499549330039706,0.982168285811716,1
169,AT1G02580,-0.113839233300367,-0.219877002903116,0.0239934212326194,0.876901651933929,0.997462607398265
171,AT1G02610,0.372841717763,4.65222768986709,6.65189957902166,0.00990501694263311,0.392437263632629
172,AT1G02620,0.00276283901084099,1.93032656080335,0.000140986579841851,0.990526319277684,1
173,AT1G02630,0.810922804645176,0.489156482803656,2.35512553037736,0.124871833012102,0.818766050803909
174,AT1G02640,0.511783299779903,8.05112309109962,16.3164606747136,5.35963580166197e-05,0.0315608109331756
175,AT1G02650,0.0413483089060027,2.31160502021561,0.0502910873348137,0.82255753212109,0.993722658404593
176,AT1G02660,0.468832087635943,6.14440043595242,10.8685369449754,0.000978117693878072,0.148452325975128
177,AT1G02670,1.05303054358704,0.502538847285194,3.10000757283316,0.0782919299546853,0.741564865886218
178,AT1G02680,0.140033195368348,3.42649922484079,0.970623789006195,0.324524656994308,0.927318067409361
179,AT1G02690,-0.120109567593703,4.26070590944095,0.301877037785811,0.582708072608624,0.97101313660655
180,AT1G02700,0.731771449911198,0.466601852808261,3.16840143078258,0.0750758949230442,0.732134689513213
181,AT1G02710,-0.0135431206097564,1.35306193098078,0.00166148568145452,0.967486171254317,1
182,AT1G02720,0.0834519706661355,3.64783252014536,0.298935680698515,0.584550423910755,0.971306620788779
183,AT1G02730,-0.260509881674323,5.29878929099626,1.39842214994995,0.236987932861945,0.896645937665603
184,AT1G02740,0.0878920006136016,2.8124656331262,0.259159696282847,0.610698043209169,0.972979440021456
185,AT1G02750,0.217810371301561,3.43872045629983,1.81023938594565,0.178479515957392,0.866448540660761
186,AT1G02770,-0.723274813314729,-0.277658579467442,0.701166258625927,0.402392091738054,0.949018967087601
187,AT1G02780,-0.0789408623373766,8.71575749488967,0.421444516016784,0.516217137557094,0.965123675133003
189,AT1G02800,-1.03647118615412,0.743603520347118,6.0942724497547,0.0135620755896452,0.44712665695939
190,AT1G02810,0.188938477155015,2.80460405393474,0.82443217124994,0.363887481876256,0.936406574738036
192,AT1G02816,0.0729643278021732,4.18387479352598,0.270477479732333,0.603011654613691,0.972087219372204
193,AT1G02820,-0.408944051472212,3.3592939282895,2.55210017889732,0.110147749916407,0.803782207928111
195,AT1G02840,0.0438904272671406,7.38150212394042,0.374168765179466,0.540740656671766,0.966894773644651
196,AT1G02850,0.228806761130463,3.64078020426851,1.56659350882157,0.210702409239095,0.889047005767031
197,AT1G02860,0.4885930101045,4.82286021346846,8.55591717329724,0.00344400944333123,0.260903809280818
198,AT1G02870,0.220038252636844,4.09157063604704,1.14912644464387,0.283732090009166,0.909485270379632
199,AT1G02880,-0.143277177836452,3.99385552075431,1.22148287531116,0.269069833357045,0.908231834800174
200,AT1G02890,0.0314141078463732,7.08009795228787,0.12837597131093,0.720121865837475,0.983048580174264
201,AT1G02900,0.0398832088430418,4.66275725217973,0.04923938491714,0.824392125355335,0.993722658404593
202,AT1G02910,-0.137954072169845,5.94571330958988,2.60182064385699,0.106741029868403,0.796648034279461
203,AT1G02920,-0.410980496783601,4.82655020772663,2.64248349781112,0.104040789990148,0.793367160791779
204,AT1G02930,-0.478581755028542,4.74706759396108,3.56476794316386,0.0590179891500345,0.68653365103181
205,AT1G02940,-0.885810473597732,-0.368881058023435,1.2790974466754,0.258066917264926,0.905644059348196
206,AT1G02950,0.351617561911417,3.18706912596316,3.75821882395656,0.0525485277863046,0.663837635904094
207,AT1G02960,0.0344691168016952,4.40128675492194,0.127048153182549,0.721512465048371,0.983447211525298
209,AT1G02970,-0.0199312088386973,1.23753382599781,0.00362786147855054,0.951971073508222,1
210,AT1G02980,0.405888442660244,-0.466615676601408,0.230425630967424,0.631208409009849,0.973873018397279
211,AT1G02990,-0.127967049115039,5.26068734849127,2.30790438285456,0.128717483118779,0.824547823581557
212,AT1G03000,0.0506782501127317,5.16052531456853,0.344690085238526,0.557134445571225,0.96825146882787
213,AT1G03010,0.0565243155001068,2.25585917106362,0.0681857824557266,0.793996826536799,0.992526188011136
214,AT1G03020,-0.101332643657664,0.302418015209673,0.0225787866488218,0.880557602371514,0.997462607398265
216,AT1G03030,0.312453819587966,3.99900968923276,7.36472112343665,0.00665159154736428,0.333350092701124
217,AT1G03040,-0.0844057347264475,5.24985885736985,0.953358275100925,0.328865947909447,0.929063481499345
219,AT1G03055,-0.268081042054478,2.85105335471394,1.69253153837998,0.193267592619206,0.880195256637009
220,AT1G03060,-0.167522564101233,7.23020426846341,4.98421523737863,0.0255795845860932,0.552201235886548
221,AT1G03070,0.0563264912197603,0.979615193895963,0.0255397138519182,0.873029568969232,0.997462607398265
222,AT1G03080,0.00136996551056686,6.86597396609356,0.000336075276575087,0.985373715443084,1
223,AT1G03090,0.50652855316993,7.4900866508338,12.2672342003896,0.000460980981564134,0.109801526159304
224,AT1G03100,-0.299106491389266,1.29716108543603,0.818680349577406,0.365566283296706,0.936406574738036
227,AT1G03110,0.0169188837121081,3.45520350457696,0.00715254612763516,0.932601082182425,1
228,AT1G03120,-0.218403789103483,0.389378298974962,0.16036046987408,0.688824857648654,0.976636032581052
229,AT1G03130,0.111701548067532,10.2045429294669,0.992936188907663,0.319025801618982,0.925154415313304
230,AT1G03140,0.173306515198149,6.07412108773975,4.73873281983403,0.0294907856624051,0.576729857248455
231,AT1G03150,0.387521044101325,3.95693884061665,9.11483470612106,0.00253544865488929,0.231676620840508
232,AT1G03160,-0.000183273891700993,5.67075029020478,5.68506178311168e-06,0.998097576314338,1
233,AT1G03170,-1.86563773486714,-0.308393219278846,3.7764992531199,0.0519773004792531,0.662855318908711
234,AT1G03180,-0.442004967513481,1.89691660152757,3.07597186914059,0.0794570902173235,0.745205234129265
235,AT1G03190,0.262649992465953,3.36034276146429,3.1820673973262,0.0744504763726814,0.729332554817224
236,AT1G03200,-0.381461666164177,0.255431056461464,0.431981750320672,0.511018132359596,0.96480534028293
237,AT1G03210,-0.123393282731112,4.53109072151745,0.817479983166049,0.365917991233686,0.936406574738036
238,AT1G03220,0.239079875671061,8.03671038887872,2.28823235531169,0.130358310066826,0.826148225741897
239,AT1G03230,-0.147009295031587,4.84870562424516,0.936653359901438,0.333140000575734,0.929518425308372
241,AT1G03250,-0.00255270753080061,4.07834968167888,0.000425952001814167,0.983533944961373,1
242,AT1G03260,0.184144499837758,3.02018044118814,1.18265178311076,0.276816805714413,0.908451772606755
243,AT1G03270,0.0483795113118911,2.51283795157035,0.065108120331054,0.798597261927189,0.992573940535753
244,AT1G03280,0.0210790339629006,5.36160352441985,0.0595859734133342,0.807151526955708,0.99268058159789
245,AT1G03290,-0.0111301990438004,5.31975724418542,0.00858707670465897,0.92616852666625,0.999223866656703
246,AT1G03300,-0.150386616916889,2.83532860546263,0.432682141648872,0.510675788516951,0.96480534028293
247,AT1G03310,-0.107196353984566,4.77919460930756,1.24856283168632,0.263827146246779,0.908231834800174
248,AT1G03320,1.03747148723142,-0.570646222875422,1.10881783108952,0.292339070229402,0.915774184205423
249,AT1G03330,0.0683962758714772,4.34403877006067,0.417018279955073,0.518428626744178,0.965123675133003
250,AT1G03340,-0.329580052732056,1.31948241156343,1.34846854949323,0.24554602555355,0.899520824449815
251,AT1G03350,0.0239384116387945,5.15406292772894,0.0607857441579416,0.805258322465567,0.992573940535753
252,AT1G03360,-0.0931523284971622,2.78850582291401,0.168430224859975,0.68151070118996,0.976049289303275
253,AT1G03365,0.236842276700534,4.43636407730238,3.87637107460036,0.0489702967139934,0.654935821274916
254,AT1G03370,-0.149147357180494,5.73479180485219,2.51849835632501,0.112517685626551,0.8053273067027
255,AT1G03380,0.0307376345435453,6.60683070266835,0.0990114603271941,0.753019160655946,0.986932179731292
257,AT1G03400,0.0212347748135047,5.30247355157149,0.019824572363202,0.888028132817408,0.997761127915509
258,AT1G03410,0.0278070855135048,5.51469387815654,0.116581231784337,0.732772412792268,0.985433111877988
259,AT1G03430,-0.280087428766054,3.63055431198286,4.00383041274297,0.0453969837215043,0.643623096284267
260,AT1G03440,-0.0254225292795284,5.30510350055502,0.0593027522720835,0.807601381940643,0.992886487024282
261,AT1G03445,-0.0630389747410342,-0.279347494696549,0.00775454361193617,0.929829078404506,0.99968007562064
262,AT1G03457,-0.0882830075193544,5.06491521955028,0.942327302204003,0.331680036932057,0.929518425308372
263,AT1G03470,0.26680681974869,2.07308620583629,1.1865957361923,0.276017313673185,0.908451772606755
264,AT1G03475,-0.0371516257380004,6.52474656629622,0.194101786049615,0.659524439444712,0.974702374446474
266,AT1G03495,-0.260559216720062,1.48254808530302,0.932467019707161,0.334222691008936,0.929518425308372
267,AT1G03510,0.238535124595232,0.195158329480076,0.199836697044137,0.654852691750775,0.974508652373645
268,AT1G03520,0.251608133086773,4.58752048118745,4.51168903868619,0.0336639821763952,0.594056412585293
269,AT1G03530,0.0936953673548092,3.5029512959474,0.251357887026504,0.61612056629486,0.973860534577158
270,AT1G03540,-0.848268444638228,0.900448261007324,5.66303322649364,0.0173261337516729,0.488426475268235
271,AT1G03550,0.0213442069765716,4.1284542808126,0.0227831896812205,0.880022246685844,0.997462607398265
272,AT1G03560,0.0134743185700977,3.24303786199141,0.00996730167993398,0.920474229599895,0.999223866656703
273,AT1G03590,-0.00454225815171385,5.5639943066689,0.00256980707905008,0.959569943795363,1
274,AT1G03600,0.0354949545152222,8.85258570196834,0.178962953143309,0.672265981032167,0.976049289303275
275,AT1G03610,0.2328804472805,5.95260697944512,8.10085934496467,0.00442442770264647,0.27831882156796
276,AT1G03620,0.212291928662063,2.09544726424109,0.647704384373235,0.420934619622451,0.950174127896441
277,AT1G03630,-0.0465680566886815,7.27921256339868,0.220560567677254,0.638613125506019,0.97404273198615
278,AT1G03650,0.0626011966665617,1.57670468482502,0.0554883030214004,0.813774462272482,0.993573179954868
279,AT1G03660,0.619526536762373,1.43654866635415,3.28966101105377,0.0697174145492554,0.719085556369184
281,AT1G03680,-0.0340085085046892,7.7388877161384,0.106486390174197,0.744180347861806,0.986932179731292
282,AT1G03687,0.19579314876819,3.57472602380362,1.70247088200526,0.191965156416584,0.879314898633356
283,AT1G03700,0.4499135631879,1.6829605672541,1.20911634777843,0.271507197586344,0.908231834800174
286,AT1G03730,-0.173097741270896,2.80177218399042,0.695548763598428,0.404283428574913,0.949018967087601
287,AT1G03740,0.109795799125896,5.43278612629522,0.567946416561462,0.451076111589816,0.956972717116083
288,AT1G03750,0.0673056530943308,3.44044186244593,0.281575086185821,0.595670703081217,0.971387789234946
289,AT1G03760,0.439168987550102,2.9393760435683,4.31925399743933,0.0376834392670839,0.617186048673608
290,AT1G03770,0.231746607393818,2.61545672279952,1.04340091500434,0.307031826101607,0.919528367385633
291,AT1G03780,-0.0907418694952514,3.83015365026391,0.114260582763606,0.735344702543553,0.986279399218109
292,AT1G03790,0.3398848552385,-0.53466845763524,0.110168464095551,0.739952423314138,0.986879339427125
293,AT1G03800,0.0941079388031416,1.13719691020238,0.0779748175562762,0.780060868347729,0.989937347891517
295,AT1G03820,-0.179007253035415,2.354020196568,0.69161990669153,0.405613936364299,0.949018967087601
296,AT1G03830,-0.182627673781271,3.21882279264091,0.847049753429879,0.357388290170598,0.936392442067128
297,AT1G03840,-1.10087903352057,1.83210930589284,10.8976053724918,0.000962886581693326,0.148452325975128
298,AT1G03850,0.397970235532605,4.73412368523911,7.82466175021746,0.0051538091113813,0.304333145827777
299,AT1G03860,0.111247134458542,5.27287629905169,0.848872602247077,0.356871468857804,0.936392442067128
300,AT1G03870,0.0496987118074571,7.61276361562957,0.160883491210974,0.688344407287032,0.976636032581052
303,AT1G03900,0.0565540978944365,6.27921903750886,0.498939799307035,0.479966335923163,0.961143896718058
304,AT1G03905,-0.142915354379989,2.32490392356522,0.474255555730533,0.491035900830322,0.963947338936848
305,AT1G03910,0.0182477184194892,5.68314124457766,0.048373653297924,0.825917795471703,0.993722658404593
306,AT1G03920,0.016941652106549,2.1472634698607,0.0047065498968486,0.945304596502398,1
307,AT1G03930,-0.00820965993509616,5.76388269150835,0.0052278758202533,0.942359940744219,1
308,AT1G03940,-0.123001996332985,1.18506020590498,0.138126877037683,0.710150296495723,0.981078652842219
309,AT1G03950,0.213050196188548,3.61126341826167,2.1641644303428,0.141261389624209,0.839664625336805
310,AT1G03960,-0.204546616144489,3.26864459219739,1.98710932691134,0.158643453087123,0.850431157975174
311,AT1G03970,0.0907094523750881,3.11571224031945,0.346760854423712,0.555952483995393,0.96825146882787
312,AT1G03980,-0.0100926774005624,0.0399886721609311,0.00056367464472018,0.981058537314454,1
314,AT1G03990,0.12436850386373,3.14402737733287,0.686569813912859,0.407333570465749,0.949018967087601
315,AT1G04000,0.0558910181492161,4.52576743880545,0.220903454206056,0.638352392194915,0.97404273198615
316,AT1G04010,0.0235820716868111,3.82360817170634,0.023553648581041,0.87802608540321,0.997462607398265
317,AT1G04020,-0.0371781674555869,2.84061794762794,0.0321448322798812,0.857710155737129,0.996986068979156
318,AT1G04030,-0.0817592687627814,2.18952919351726,0.130915175440308,0.717485034557236,0.98251060979024
319,AT1G04040,0.0219957083106155,6.21089548426485,0.0380778218403073,0.845286955037478,0.995987736180807
320,AT1G04050,0.0822400811807383,2.30946161518385,0.112797267219289,0.736981687662012,0.986591110058363
