,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.00677635929697728,3.85245753842778,0.00224762817235558,0.962187130956347,1
2,AT1G01020,-0.0177504346331113,3.81427518220224,0.0163401566109904,0.898284598764794,1
3,AT1G01030,0.0339772182117086,2.666551840546,0.0296833906527425,0.863210580149889,1
4,AT1G01040,-0.0543548198466909,6.15239735915098,0.418679587831987,0.517596640617548,1
5,AT1G01050,0.0388374598697348,6.3038534330837,0.200838812797926,0.654044630739266,1
6,AT1G01060,0.0934791172566184,9.32512020180711,1.14359685693668,0.284893574507875,1
7,AT1G01070,-0.0438976247267594,4.62909836858351,0.0851767988756045,0.770400821052737,1
9,AT1G01080,-0.0490556769877383,5.39941632978389,0.212558485985182,0.644769437112525,1
10,AT1G01090,0.0658990550108243,7.65662033129828,0.723394949368095,0.395032557098911,1
11,AT1G01100,-0.0327078108905215,7.34510743347603,0.0872482542932111,0.767705019227042,1
12,AT1G01110,-0.306525108284401,2.80717354198487,1.68147917278401,0.194728021152103,1
14,AT1G01120,0.108033024012814,7.09451392058954,0.240164624233913,0.624087239761964,1
15,AT1G01130,0.276286843653216,1.39406044916842,0.99239241330808,0.319158349953088,1
16,AT1G01140,0.00932897945923244,5.90139124654689,0.00586696047820823,0.938944872271637,1
17,AT1G01150,0.996002340157895,-0.667179056699657,1.02449101102772,0.311456092220856,1
18,AT1G01160,0.0131810651520407,4.8557956612604,0.0174490540950796,0.89490925525587,1
19,AT1G01170,-0.0466354379150582,4.67680643635598,0.200581556640779,0.654251839207932,1
20,AT1G01180,0.340082927194083,4.77089237323753,3.76873880955549,0.0522189922122148,1
21,AT1G01190,0.0101924872314541,3.18618470432767,0.00149426227866911,0.96916490217638,1
22,AT1G01200,-0.564053007005559,0.995940084755103,2.9066748374031,0.0882135781834232,1
23,AT1G01210,-0.127263616859821,2.28970224010298,0.375864313421269,0.539824939077249,1
24,AT1G01220,-0.031819897340239,5.12215296648885,0.121744735011085,0.727149833953707,1
25,AT1G01225,-0.116444985636055,1.90966999167711,0.255689893934253,0.613096840081822,1
26,AT1G01230,0.0392453169304332,4.24310342492556,0.141493731650311,0.70680053356387,1
27,AT1G01240,0.149707264338098,5.71893455066617,2.26221061647526,0.13256470881564,1
28,AT1G01250,0.249759302828777,1.03366634783379,0.555286145786649,0.456165785915837,1
29,AT1G01260,-0.130920815740975,4.35950219909102,1.1688444066622,0.279638811085985,1
31,AT1G01290,-0.0759198041805243,3.37250940287684,0.203191794394018,0.652156763242391,1
32,AT1G01300,-0.0848871796077765,5.36839978949864,0.429453181294551,0.512257385875394,1
35,AT1G01320,-0.111780354911773,8.92465091657883,1.07734599270351,0.299292035084352,1
36,AT1G01340,0.250790194041655,5.09151483120577,2.59417308866912,0.107257405939046,1
37,AT1G01350,0.0575367659347996,4.08473394690496,0.254187548699853,0.614141808655236,1
38,AT1G01355,-0.373430785975594,-0.345536566930565,0.213291528875164,0.644199679384864,1
39,AT1G01360,0.0620669135178383,4.41862771172925,0.208523799257005,0.647926903434204,1
40,AT1G01370,-0.166992744195737,1.6893255212417,0.407669273160035,0.5231548670116,1
41,AT1G01380,0.122356820731074,0.685791737480483,0.109547872431579,0.740659464797207,1
42,AT1G01390,-0.14308815215112,2.78663179330249,0.470698532423583,0.492665986399052,1
45,AT1G01420,0.0604016587646524,3.92274485371936,0.159759135329647,0.68937837182668,1
46,AT1G01430,0.159019000246579,6.92525152340112,1.4063396417826,0.235664985164541,1
47,AT1G01440,-0.0376676316056166,4.98861176465369,0.138366215595488,0.709910647408669,1
